time;ecg;eda;ecg_p;
395;534;176;0,0005572126;
396;527;178;0,0003799177;
397;520;176;0,0002026228;
398;516;178;0,0001013114;
399;515;177;7,598354E-05;
400;517;179;0,0001266392;
401;519;178;0,0001772949;
402;523;179;0,0002786063;
403;527;179;0,0003799177;
404;530;178;0,0004559012;
405;533;179;0,0005318847;
406;536;178;0,0006078683;
407;536;179;0,0006078683;
408;536;177;0,0006078683;
409;535;179;0,0005825404;
410;530;177;0,0004559012;
411;522;178;0,0002532784;
412;515;177;7,598354E-05;
413;507;178;-0,0001266392;
414;497;177;-0,0003799177;
415;489;178;-0,0005825404;
416;483;177;-0,0007345075;
417;478;178;-0,0008611467;
418;474;178;-0,0009624581;
419;475;177;-0,0009371302;
420;477;179;-0,0008864746;
421;481;178;-0,0007851632;
422;483;179;-0,0007345075;
423;487;178;-0,0006331961;
424;489;179;-0,0005825404;
425;491;178;-0,0005318847;
426;493;179;-0,000481229;
427;495;179;-0,0004305734;
428;496;178;-0,0004052455;
429;496;179;-0,0004052455;
430;496;177;-0,0004052455;
431;494;179;-0,0004559012;
432;488;177;-0,0006078683;
433;481;178;-0,0007851632;
434;473;178;-0,000987786;
435;466;177;-0,001165081;
436;460;178;-0,001317048;
437;456;177;-0,001418359;
438;453;178;-0,001494343;
439;455;178;-0,001443687;
440;458;179;-0,001367704;
441;463;178;-0,001241064;
442;467;179;-0,001139753;
443;471;178;-0,001038442;
444;475;179;-0,0009371302;
445;480;179;-0,000810491;
446;484;179;-0,0007091797;
447;487;179;-0,0006331961;
448;490;178;-0,0005572126;
449;490;179;-0,0005572126;
450;489;178;-0,0005825404;
451;486;179;-0,000658524;
452;481;177;-0,0007851632;
453;474;178;-0,0009624581;
454;466;177;-0,001165081;
455;459;178;-0,001342376;
456;453;177;-0,001494343;
457;449;178;-0,001595654;
458;448;177;-0,001620982;
459;450;179;-0,001570326;
460;454;178;-0,001469015;
461;459;179;-0,001342376;
462;463;178;-0,001241064;
463;467;179;-0,001139753;
464;472;178;-0,001013114;
465;475;179;-0,0009371302;
466;479;178;-0,0008358189;
467;480;179;-0,000810491;
468;480;179;-0,000810491;
469;479;179;-0,0008358189;
470;478;179;-0,0008611467;
471;475;178;-0,0009371302;
472;471;179;-0,001038442;
473;465;178;-0,001190409;
474;459;178;-0,001342376;
475;454;178;-0,001469015;
476;451;177;-0,001544998;
477;448;178;-0,001620982;
478;449;178;-0,001595654;
479;452;179;-0,001519671;
480;457;178;-0,001393031;
481;463;179;-0,001241064;
482;469;178;-0,001089097;
483;474;179;-0,0009624581;
484;478;178;-0,0008611467;
485;482;179;-0,0007598354;
486;485;178;-0,0006838518;
487;487;179;-0,0006331961;
488;486;178;-0,000658524;
489;486;179;-0,000658524;
490;484;178;-0,0007091797;
491;479;179;-0,0008358189;
492;472;177;-0,001013114;
493;465;178;-0,001190409;
494;457;177;-0,001393031;
495;451;178;-0,001544998;
496;444;177;-0,001722293;
497;440;178;-0,001823605;
498;438;178;-0,00187426;
499;439;179;-0,001848933;
500;441;178;-0,001798277;
501;447;179;-0,00164631;
502;451;178;-0,001544998;
503;456;179;-0,001418359;
504;462;178;-0,001266392;
505;466;179;-0,001165081;
506;470;178;-0,001063769;
507;473;179;-0,000987786;
508;476;178;-0,0009118024;
509;477;179;-0,0008864746;
510;478;178;-0,0008611467;
511;476;179;-0,0009118024;
512;473;178;-0,000987786;
