1566489748694;UnixTime
0;Game;Introduction;CountDown;Text;ChangeTo;30s
28860;Joystick;Left;Horizontal;0;Vertical;0
28860;Joystick;Right;Horizontal;0;Vertical;0
28880;Joystick;Left;Horizontal;0;Vertical;0
28880;Joystick;Right;Horizontal;0;Vertical;0
28900;Joystick;Left;Horizontal;0;Vertical;0
28900;Joystick;Right;Horizontal;0;Vertical;0
28920;Joystick;Left;Horizontal;0;Vertical;0
28920;Joystick;Right;Horizontal;0;Vertical;0
28940;Joystick;Left;Horizontal;0;Vertical;0
28940;Joystick;Right;Horizontal;0;Vertical;0
28960;Joystick;Left;Horizontal;0;Vertical;0
28960;Joystick;Right;Horizontal;0;Vertical;0
28980;Joystick;Left;Horizontal;0;Vertical;0
28980;Joystick;Right;Horizontal;0;Vertical;0
29000;Joystick;Left;Horizontal;0;Vertical;0
29000;Joystick;Right;Horizontal;0;Vertical;0
29020;Joystick;Left;Horizontal;0;Vertical;0
29020;Joystick;Right;Horizontal;0;Vertical;0
29040;Joystick;Left;Horizontal;0;Vertical;0
29040;Joystick;Right;Horizontal;0;Vertical;0
29060;Joystick;Left;Horizontal;0;Vertical;0
29060;Joystick;Right;Horizontal;0;Vertical;0
29080;Joystick;Left;Horizontal;0;Vertical;0
29080;Joystick;Right;Horizontal;0;Vertical;0
29100;Joystick;Left;Horizontal;0;Vertical;0
29100;Joystick;Right;Horizontal;0;Vertical;0
29120;Joystick;Left;Horizontal;0;Vertical;0
29120;Joystick;Right;Horizontal;0;Vertical;0
29140;Joystick;Left;Horizontal;0;Vertical;0
29140;Joystick;Right;Horizontal;0;Vertical;0
29160;Joystick;Left;Horizontal;0;Vertical;0
29160;Joystick;Right;Horizontal;0;Vertical;0
29180;Joystick;Left;Horizontal;0;Vertical;0
29180;Joystick;Right;Horizontal;0;Vertical;0
29200;Joystick;Left;Horizontal;0;Vertical;0
29200;Joystick;Right;Horizontal;0;Vertical;0
29220;Joystick;Left;Horizontal;0;Vertical;0
29220;Joystick;Right;Horizontal;0;Vertical;0
29240;Joystick;Left;Horizontal;0;Vertical;0
29240;Joystick;Right;Horizontal;0;Vertical;0
29260;Joystick;Left;Horizontal;0;Vertical;0
29260;Joystick;Right;Horizontal;0;Vertical;0
29268,27;Alert;Show;Time;5;Content;Lewy joystick to ruch,prawy joystick to obrót.
29280;Joystick;Left;Horizontal;0;Vertical;0
29280;Joystick;Right;Horizontal;0;Vertical;0
29300;Joystick;Left;Horizontal;0;Vertical;0
29300;Joystick;Right;Horizontal;0;Vertical;0
29320;Joystick;Left;Horizontal;0;Vertical;0
29320;Joystick;Right;Horizontal;0;Vertical;0
29340;Joystick;Left;Horizontal;0;Vertical;0
29340;Joystick;Right;Horizontal;0;Vertical;0
29360;Joystick;Left;Horizontal;0;Vertical;0
29360;Joystick;Right;Horizontal;0;Vertical;0
29380;Joystick;Left;Horizontal;0;Vertical;0
29380;Joystick;Right;Horizontal;0;Vertical;0
29400;Joystick;Left;Horizontal;0;Vertical;0
29400;Joystick;Right;Horizontal;0;Vertical;0
29420;Joystick;Left;Horizontal;0;Vertical;0
29420;Joystick;Right;Horizontal;0;Vertical;0
29440;Joystick;Left;Horizontal;0;Vertical;0
29440;Joystick;Right;Horizontal;0;Vertical;0
29460;Joystick;Left;Horizontal;0;Vertical;0
29460;Joystick;Right;Horizontal;0;Vertical;0
29480;Joystick;Left;Horizontal;0;Vertical;0
29480;Joystick;Right;Horizontal;0;Vertical;0
29500;Joystick;Left;Horizontal;0;Vertical;0
29500;Joystick;Right;Horizontal;0;Vertical;0
29520;Joystick;Left;Horizontal;0;Vertical;0
29520;Joystick;Right;Horizontal;0;Vertical;0
29540;Joystick;Left;Horizontal;0;Vertical;0
29540;Joystick;Right;Horizontal;0;Vertical;0
29560;Joystick;Left;Horizontal;0;Vertical;0
29560;Joystick;Right;Horizontal;0;Vertical;0
29580;Joystick;Left;Horizontal;0;Vertical;0
29580;Joystick;Right;Horizontal;0;Vertical;0
29600;Joystick;Left;Horizontal;0;Vertical;0
29600;Joystick;Right;Horizontal;0;Vertical;0
29620;Joystick;Left;Horizontal;0;Vertical;0
29620;Joystick;Right;Horizontal;0;Vertical;0
29640;Joystick;Left;Horizontal;0;Vertical;0
29640;Joystick;Right;Horizontal;0;Vertical;0
29660;Joystick;Left;Horizontal;0;Vertical;0
29660;Joystick;Right;Horizontal;0;Vertical;0
29680;Joystick;Left;Horizontal;0;Vertical;0
29680;Joystick;Right;Horizontal;0;Vertical;0
29700;Joystick;Left;Horizontal;0;Vertical;0
29700;Joystick;Right;Horizontal;0;Vertical;0
29720;Joystick;Left;Horizontal;0;Vertical;0
29720;Joystick;Right;Horizontal;0;Vertical;0
29740;Joystick;Left;Horizontal;0;Vertical;0
29740;Joystick;Right;Horizontal;0;Vertical;0
29760;Joystick;Left;Horizontal;0;Vertical;0
29760;Joystick;Right;Horizontal;0;Vertical;0
29780;Joystick;Left;Horizontal;0;Vertical;0
29780;Joystick;Right;Horizontal;0;Vertical;0
29800;Joystick;Left;Horizontal;0;Vertical;0
29800;Joystick;Right;Horizontal;0;Vertical;0
29820;Joystick;Left;Horizontal;0;Vertical;0
29820;Joystick;Right;Horizontal;0;Vertical;0
29840;Joystick;Left;Horizontal;0;Vertical;0
29840;Joystick;Right;Horizontal;0;Vertical;0
29860;Joystick;Left;Horizontal;0;Vertical;0
29860;Joystick;Right;Horizontal;0;Vertical;0
29880;Joystick;Left;Horizontal;0;Vertical;0
29880;Joystick;Right;Horizontal;0;Vertical;0
29900;Joystick;Left;Horizontal;0;Vertical;0
29900;Joystick;Right;Horizontal;0;Vertical;0
29920;Joystick;Left;Horizontal;0;Vertical;0
29920;Joystick;Right;Horizontal;0;Vertical;0
29940;Joystick;Left;Horizontal;0;Vertical;0
29940;Joystick;Right;Horizontal;0;Vertical;0
29960;Joystick;Left;Horizontal;0;Vertical;0
29960;Joystick;Right;Horizontal;0;Vertical;0
29980;Joystick;Left;Horizontal;0;Vertical;0
29980;Joystick;Right;Horizontal;0;Vertical;0
30000;Joystick;Left;Horizontal;0;Vertical;0
30000;Joystick;Right;Horizontal;0;Vertical;0
30020;Joystick;Left;Horizontal;0;Vertical;0
30020;Joystick;Right;Horizontal;0;Vertical;0
30040;Joystick;Left;Horizontal;0;Vertical;0
30040;Joystick;Right;Horizontal;0;Vertical;0
30060;Joystick;Left;Horizontal;0;Vertical;0
30060;Joystick;Right;Horizontal;0;Vertical;0
30080;Joystick;Left;Horizontal;0;Vertical;0
30080;Joystick;Right;Horizontal;0;Vertical;0
30100;Joystick;Left;Horizontal;0;Vertical;0
30100;Joystick;Right;Horizontal;0;Vertical;0
30120;Joystick;Left;Horizontal;0;Vertical;0
30120;Joystick;Right;Horizontal;0;Vertical;0
30140;Joystick;Left;Horizontal;0;Vertical;0
30140;Joystick;Right;Horizontal;0;Vertical;0
30160;Joystick;Left;Horizontal;0;Vertical;0
30160;Joystick;Right;Horizontal;0;Vertical;0
30180;Joystick;Left;Horizontal;0;Vertical;0
30180;Joystick;Right;Horizontal;0;Vertical;0
30200;Joystick;Left;Horizontal;0;Vertical;0
30200;Joystick;Right;Horizontal;0;Vertical;0
30220;Joystick;Left;Horizontal;0;Vertical;0
30220;Joystick;Right;Horizontal;0;Vertical;0
30240;Joystick;Left;Horizontal;0;Vertical;0
30240;Joystick;Right;Horizontal;0;Vertical;0
30260;Joystick;Left;Horizontal;0;Vertical;0
30260;Joystick;Right;Horizontal;0;Vertical;0
30280;Joystick;Left;Horizontal;0;Vertical;0
30280;Joystick;Right;Horizontal;0;Vertical;0
30300;Joystick;Left;Horizontal;0;Vertical;0
30300;Joystick;Right;Horizontal;0;Vertical;0
30320;Joystick;Left;Horizontal;0;Vertical;0
30320;Joystick;Right;Horizontal;0;Vertical;0
30340;Joystick;Left;Horizontal;0;Vertical;0
30340;Joystick;Right;Horizontal;0;Vertical;0
30360;Joystick;Left;Horizontal;0;Vertical;0
30360;Joystick;Right;Horizontal;0;Vertical;0
30380;Joystick;Left;Horizontal;0;Vertical;0
30380;Joystick;Right;Horizontal;0;Vertical;0
30400;Joystick;Left;Horizontal;0;Vertical;0
30400;Joystick;Right;Horizontal;0;Vertical;0
30420;Joystick;Left;Horizontal;0;Vertical;0
30420;Joystick;Right;Horizontal;0;Vertical;0
30440;Joystick;Left;Horizontal;0;Vertical;0
30440;Joystick;Right;Horizontal;0;Vertical;0
30460;Joystick;Left;Horizontal;0;Vertical;0
30460;Joystick;Right;Horizontal;0;Vertical;0
30480;Joystick;Left;Horizontal;0;Vertical;0
30480;Joystick;Right;Horizontal;0;Vertical;0
30500;Joystick;Left;Horizontal;0;Vertical;0
30500;Joystick;Right;Horizontal;0;Vertical;0
30520;Joystick;Left;Horizontal;0;Vertical;0
30520;Joystick;Right;Horizontal;0;Vertical;0
30540;Joystick;Left;Horizontal;0;Vertical;0
30540;Joystick;Right;Horizontal;0;Vertical;0
30560;Joystick;Left;Horizontal;0;Vertical;0
30560;Joystick;Right;Horizontal;0;Vertical;0
30580;Joystick;Left;Horizontal;0;Vertical;0
30580;Joystick;Right;Horizontal;0;Vertical;0
30600;Joystick;Left;Horizontal;0;Vertical;0
30600;Joystick;Right;Horizontal;0;Vertical;0
30620;Joystick;Left;Horizontal;0;Vertical;0
30620;Joystick;Right;Horizontal;0;Vertical;0
30640;Joystick;Left;Horizontal;0;Vertical;0
30640;Joystick;Right;Horizontal;0;Vertical;0
30660;Joystick;Left;Horizontal;0;Vertical;0
30660;Joystick;Right;Horizontal;0;Vertical;0
30680;Joystick;Left;Horizontal;0;Vertical;0
30680;Joystick;Right;Horizontal;0;Vertical;0
30700;Joystick;Left;Horizontal;0;Vertical;0
30700;Joystick;Right;Horizontal;0;Vertical;0
30720;Joystick;Left;Horizontal;0;Vertical;0
30720;Joystick;Right;Horizontal;0;Vertical;0
30740;Joystick;Left;Horizontal;0;Vertical;0
30740;Joystick;Right;Horizontal;0;Vertical;0
30760;Joystick;Left;Horizontal;0;Vertical;0
30760;Joystick;Right;Horizontal;0;Vertical;0
30780;Joystick;Left;Horizontal;0;Vertical;0
30780;Joystick;Right;Horizontal;0;Vertical;0
30800;Joystick;Left;Horizontal;0;Vertical;0
30800;Joystick;Right;Horizontal;0;Vertical;0
30820;Joystick;Left;Horizontal;0;Vertical;0
30820;Joystick;Right;Horizontal;0;Vertical;0
30840;Joystick;Left;Horizontal;0;Vertical;0
30840;Joystick;Right;Horizontal;0;Vertical;0
30860;Joystick;Left;Horizontal;0;Vertical;0
30860;Joystick;Right;Horizontal;0;Vertical;0
30880;Joystick;Left;Horizontal;0;Vertical;0
30880;Joystick;Right;Horizontal;0;Vertical;0
30900;Joystick;Left;Horizontal;0;Vertical;0
30900;Joystick;Right;Horizontal;0;Vertical;0
30920;Joystick;Left;Horizontal;0;Vertical;0
30920;Joystick;Right;Horizontal;0;Vertical;0
30940;Joystick;Left;Horizontal;0;Vertical;0
30940;Joystick;Right;Horizontal;0;Vertical;0
30960;Joystick;Left;Horizontal;0;Vertical;0
30960;Joystick;Right;Horizontal;0;Vertical;0
30980;Joystick;Left;Horizontal;0;Vertical;0
30980;Joystick;Right;Horizontal;0;Vertical;0
31000;Joystick;Left;Horizontal;0;Vertical;0
31000;Joystick;Right;Horizontal;0;Vertical;0
31020;Joystick;Left;Horizontal;0;Vertical;0
31020;Joystick;Right;Horizontal;0;Vertical;0
31040;Joystick;Left;Horizontal;0;Vertical;0
31040;Joystick;Right;Horizontal;0;Vertical;0
31060;Joystick;Left;Horizontal;0;Vertical;0
31060;Joystick;Right;Horizontal;0;Vertical;0
31080;Joystick;Left;Horizontal;0;Vertical;0
31080;Joystick;Right;Horizontal;0;Vertical;0
31100;Joystick;Left;Horizontal;0;Vertical;0
31100;Joystick;Right;Horizontal;0;Vertical;0
31120;Joystick;Left;Horizontal;0;Vertical;0
31120;Joystick;Right;Horizontal;0;Vertical;0
31140;Joystick;Left;Horizontal;0;Vertical;0
31140;Joystick;Right;Horizontal;0;Vertical;0
31160;Joystick;Left;Horizontal;0;Vertical;0
31160;Joystick;Right;Horizontal;0;Vertical;0
31180;Joystick;Left;Horizontal;0;Vertical;0
31180;Joystick;Right;Horizontal;0;Vertical;0
31200;Joystick;Left;Horizontal;0;Vertical;0
31200;Joystick;Right;Horizontal;0;Vertical;0
31220;Joystick;Left;Horizontal;0;Vertical;0
31220;Joystick;Right;Horizontal;0;Vertical;0
31240;Joystick;Left;Horizontal;0;Vertical;0
31240;Joystick;Right;Horizontal;0;Vertical;0
31260;Joystick;Left;Horizontal;0;Vertical;0
31260;Joystick;Right;Horizontal;0;Vertical;0
31280;Joystick;Left;Horizontal;0;Vertical;0
31280;Joystick;Right;Horizontal;0;Vertical;0
31300;Joystick;Left;Horizontal;0;Vertical;0
31300;Joystick;Right;Horizontal;0;Vertical;0
31320;Joystick;Left;Horizontal;0;Vertical;0
31320;Joystick;Right;Horizontal;0;Vertical;0
31340;Joystick;Left;Horizontal;0;Vertical;0
31340;Joystick;Right;Horizontal;0;Vertical;0
31360;Joystick;Left;Horizontal;0;Vertical;0
31360;Joystick;Right;Horizontal;0;Vertical;0
31380;Joystick;Left;Horizontal;0;Vertical;0
31380;Joystick;Right;Horizontal;0;Vertical;0
31400;Joystick;Left;Horizontal;0;Vertical;0
31400;Joystick;Right;Horizontal;0;Vertical;0
31420;Joystick;Left;Horizontal;0;Vertical;0
31420;Joystick;Right;Horizontal;0;Vertical;0
31440;Joystick;Left;Horizontal;0;Vertical;0
31440;Joystick;Right;Horizontal;0;Vertical;0
31460;Joystick;Left;Horizontal;0;Vertical;0
31460;Joystick;Right;Horizontal;0;Vertical;0
31480;Joystick;Left;Horizontal;0;Vertical;0
31480;Joystick;Right;Horizontal;0;Vertical;0
31500;Joystick;Left;Horizontal;0;Vertical;0
31500;Joystick;Right;Horizontal;0;Vertical;0
31520;Joystick;Left;Horizontal;0;Vertical;0
31520;Joystick;Right;Horizontal;0;Vertical;0
31540;Joystick;Left;Horizontal;0;Vertical;0
31540;Joystick;Right;Horizontal;0;Vertical;0
31560;Joystick;Left;Horizontal;0;Vertical;0
31560;Joystick;Right;Horizontal;0;Vertical;0
31580;Joystick;Left;Horizontal;0;Vertical;0
31580;Joystick;Right;Horizontal;0;Vertical;0
31600;Joystick;Left;Horizontal;0;Vertical;0
31600;Joystick;Right;Horizontal;0;Vertical;0
31620;Joystick;Left;Horizontal;0;Vertical;0
31620;Joystick;Right;Horizontal;0;Vertical;0
31640;Joystick;Left;Horizontal;0;Vertical;0
31640;Joystick;Right;Horizontal;0;Vertical;0
31660;Joystick;Left;Horizontal;0;Vertical;0
31660;Joystick;Right;Horizontal;0;Vertical;0
31680;Joystick;Left;Horizontal;0;Vertical;0
31680;Joystick;Right;Horizontal;0;Vertical;0
31700;Joystick;Left;Horizontal;0;Vertical;0
31700;Joystick;Right;Horizontal;0;Vertical;0
31720;Joystick;Left;Horizontal;0;Vertical;0
31720;Joystick;Right;Horizontal;0;Vertical;0
31740;Joystick;Left;Horizontal;0;Vertical;0
31740;Joystick;Right;Horizontal;0;Vertical;0
31760;Joystick;Left;Horizontal;0;Vertical;0
31760;Joystick;Right;Horizontal;0;Vertical;0
31780;Joystick;Left;Horizontal;0;Vertical;0
31780;Joystick;Right;Horizontal;0;Vertical;0
31800;Joystick;Left;Horizontal;0;Vertical;0
31800;Joystick;Right;Horizontal;0;Vertical;0
31820;Joystick;Left;Horizontal;0;Vertical;0
31820;Joystick;Right;Horizontal;0;Vertical;0
31840;Joystick;Left;Horizontal;0;Vertical;0
31840;Joystick;Right;Horizontal;0;Vertical;0
31860;Joystick;Left;Horizontal;0;Vertical;0
31860;Joystick;Right;Horizontal;0;Vertical;0
31880;Joystick;Left;Horizontal;0;Vertical;0
31880;Joystick;Right;Horizontal;0;Vertical;0
31900;Joystick;Left;Horizontal;0;Vertical;0
31900;Joystick;Right;Horizontal;0;Vertical;0
31920;Joystick;Left;Horizontal;0;Vertical;0
31920;Joystick;Right;Horizontal;0;Vertical;0
31940;Joystick;Left;Horizontal;0;Vertical;0
31940;Joystick;Right;Horizontal;0;Vertical;0
31960;Joystick;Left;Horizontal;0;Vertical;0
31960;Joystick;Right;Horizontal;0;Vertical;0
31980;Joystick;Left;Horizontal;0;Vertical;0
31980;Joystick;Right;Horizontal;0;Vertical;0
32000;Joystick;Left;Horizontal;0;Vertical;0
32000;Joystick;Right;Horizontal;0;Vertical;0
32020;Joystick;Left;Horizontal;0;Vertical;0
32020;Joystick;Right;Horizontal;0;Vertical;0
32040;Joystick;Left;Horizontal;0;Vertical;0
32040;Joystick;Right;Horizontal;0;Vertical;0
32060;Joystick;Left;Horizontal;0;Vertical;0
32060;Joystick;Right;Horizontal;0;Vertical;0
32080;Joystick;Left;Horizontal;0;Vertical;0
32080;Joystick;Right;Horizontal;0;Vertical;0
32100;Joystick;Left;Horizontal;0;Vertical;0
32100;Joystick;Right;Horizontal;0;Vertical;0
32120;Joystick;Left;Horizontal;0;Vertical;0
32120;Joystick;Right;Horizontal;0;Vertical;0
32140;Joystick;Left;Horizontal;0;Vertical;0
32140;Joystick;Right;Horizontal;0;Vertical;0
32160;Joystick;Left;Horizontal;0;Vertical;0
32160;Joystick;Right;Horizontal;0;Vertical;0
32180;Joystick;Left;Horizontal;0;Vertical;0
32180;Joystick;Right;Horizontal;0;Vertical;0
32200;Joystick;Left;Horizontal;0;Vertical;0
32200;Joystick;Right;Horizontal;0;Vertical;0
32220;Joystick;Left;Horizontal;0;Vertical;0
32220;Joystick;Right;Horizontal;0;Vertical;0
32240;Joystick;Left;Horizontal;0;Vertical;0
32240;Joystick;Right;Horizontal;0;Vertical;0
32260;Joystick;Left;Horizontal;0;Vertical;0
32260;Joystick;Right;Horizontal;0;Vertical;0
32280;Joystick;Left;Horizontal;0;Vertical;0
32280;Joystick;Right;Horizontal;0;Vertical;0
32300;Joystick;Left;Horizontal;0;Vertical;0
32300;Joystick;Right;Horizontal;0;Vertical;0
32320;Joystick;Left;Horizontal;0;Vertical;0
32320;Joystick;Right;Horizontal;0;Vertical;0
32340;Joystick;Left;Horizontal;0;Vertical;0
32340;Joystick;Right;Horizontal;0;Vertical;0
32360;Joystick;Left;Horizontal;0;Vertical;0
32360;Joystick;Right;Horizontal;0;Vertical;0
32380;Joystick;Left;Horizontal;0;Vertical;0
32380;Joystick;Right;Horizontal;0;Vertical;0
32400;Joystick;Left;Horizontal;0;Vertical;0
32400;Joystick;Right;Horizontal;0;Vertical;0
32420;Joystick;Left;Horizontal;0;Vertical;0
32420;Joystick;Right;Horizontal;0;Vertical;0
32440;Joystick;Left;Horizontal;0;Vertical;0
32440;Joystick;Right;Horizontal;0;Vertical;0
32460;Joystick;Left;Horizontal;0;Vertical;0
32460;Joystick;Right;Horizontal;0;Vertical;0
32480;Joystick;Left;Horizontal;0;Vertical;0
32480;Joystick;Right;Horizontal;0;Vertical;0
32500;Joystick;Left;Horizontal;0;Vertical;0
32500;Joystick;Right;Horizontal;0;Vertical;0
32520;Joystick;Left;Horizontal;0;Vertical;0
32520;Joystick;Right;Horizontal;0;Vertical;0
32540;Joystick;Left;Horizontal;0;Vertical;0
32540;Joystick;Right;Horizontal;0;Vertical;0
32560;Joystick;Left;Horizontal;0;Vertical;0
32560;Joystick;Right;Horizontal;0;Vertical;0
32580;Joystick;Left;Horizontal;0;Vertical;0
32580;Joystick;Right;Horizontal;0;Vertical;0
32600;Joystick;Left;Horizontal;0;Vertical;0
32600;Joystick;Right;Horizontal;0;Vertical;0
32620;Joystick;Left;Horizontal;0;Vertical;0
32620;Joystick;Right;Horizontal;0;Vertical;0
32640;Joystick;Left;Horizontal;0;Vertical;0
32640;Joystick;Right;Horizontal;0;Vertical;0
32660;Joystick;Left;Horizontal;0;Vertical;0
32660;Joystick;Right;Horizontal;0;Vertical;0
32680;Joystick;Left;Horizontal;0;Vertical;0
32680;Joystick;Right;Horizontal;0;Vertical;0
32700;Joystick;Left;Horizontal;0;Vertical;0
32700;Joystick;Right;Horizontal;0;Vertical;0
32720;Joystick;Left;Horizontal;0;Vertical;0
32720;Joystick;Right;Horizontal;0;Vertical;0
32740;Joystick;Left;Horizontal;0;Vertical;0
32740;Joystick;Right;Horizontal;0;Vertical;0
32760;Joystick;Left;Horizontal;0;Vertical;0
32760;Joystick;Right;Horizontal;0;Vertical;0
32780;Joystick;Left;Horizontal;0;Vertical;0
32780;Joystick;Right;Horizontal;0;Vertical;0
32800;Joystick;Left;Horizontal;0;Vertical;0
32800;Joystick;Right;Horizontal;0;Vertical;0
32820;Joystick;Left;Horizontal;0;Vertical;0
32820;Joystick;Right;Horizontal;0;Vertical;0
32840;Joystick;Left;Horizontal;0;Vertical;0
32840;Joystick;Right;Horizontal;0;Vertical;0
32860;Joystick;Left;Horizontal;0;Vertical;0
32860;Joystick;Right;Horizontal;0;Vertical;0
32880;Joystick;Left;Horizontal;0;Vertical;0
32880;Joystick;Right;Horizontal;0;Vertical;0
32900;Joystick;Left;Horizontal;0;Vertical;0
32900;Joystick;Right;Horizontal;0;Vertical;0
32920;Joystick;Left;Horizontal;0;Vertical;0
32920;Joystick;Right;Horizontal;0;Vertical;0
32940;Joystick;Left;Horizontal;0;Vertical;0
32940;Joystick;Right;Horizontal;0;Vertical;0
32960;Joystick;Left;Horizontal;0;Vertical;0
32960;Joystick;Right;Horizontal;0;Vertical;0
32980;Joystick;Left;Horizontal;0;Vertical;0
32980;Joystick;Right;Horizontal;0;Vertical;0
33000;Joystick;Left;Horizontal;0;Vertical;0
33000;Joystick;Right;Horizontal;0;Vertical;0
33020;Joystick;Left;Horizontal;0;Vertical;0
33020;Joystick;Right;Horizontal;0;Vertical;0
33040;Joystick;Left;Horizontal;0;Vertical;0
33040;Joystick;Right;Horizontal;0;Vertical;0
33060;Joystick;Left;Horizontal;0;Vertical;0
33060;Joystick;Right;Horizontal;0;Vertical;0
33080;Joystick;Left;Horizontal;0;Vertical;0
33080;Joystick;Right;Horizontal;0;Vertical;0
33100;Joystick;Left;Horizontal;0;Vertical;0
33100;Joystick;Right;Horizontal;0;Vertical;0
33120;Joystick;Left;Horizontal;0;Vertical;0
33120;Joystick;Right;Horizontal;0;Vertical;0
33140;Joystick;Left;Horizontal;0;Vertical;0
33140;Joystick;Right;Horizontal;0;Vertical;0
33160;Joystick;Left;Horizontal;0;Vertical;0
33160;Joystick;Right;Horizontal;0;Vertical;0
33180;Joystick;Left;Horizontal;0;Vertical;0
33180;Joystick;Right;Horizontal;0;Vertical;0
33200;Joystick;Left;Horizontal;0;Vertical;0
33200;Joystick;Right;Horizontal;0;Vertical;0
33220;Joystick;Left;Horizontal;0;Vertical;0
33220;Joystick;Right;Horizontal;0;Vertical;0
33240;Joystick;Left;Horizontal;0;Vertical;0
33240;Joystick;Right;Horizontal;0;Vertical;0
33260;Joystick;Left;Horizontal;0;Vertical;0
33260;Joystick;Right;Horizontal;0;Vertical;0
33280;Joystick;Left;Horizontal;0;Vertical;0
33280;Joystick;Right;Horizontal;0;Vertical;0
33300;Joystick;Left;Horizontal;0;Vertical;0
33300;Joystick;Right;Horizontal;0;Vertical;0
33320;Joystick;Left;Horizontal;0;Vertical;0
33320;Joystick;Right;Horizontal;0;Vertical;0
33340;Joystick;Left;Horizontal;0;Vertical;0
33340;Joystick;Right;Horizontal;0;Vertical;0
33360;Joystick;Left;Horizontal;0;Vertical;0
33360;Joystick;Right;Horizontal;0;Vertical;0
33380;Joystick;Left;Horizontal;0;Vertical;0
33380;Joystick;Right;Horizontal;0;Vertical;0
33400;Joystick;Left;Horizontal;0;Vertical;0
33400;Joystick;Right;Horizontal;0;Vertical;0
33420;Joystick;Left;Horizontal;0;Vertical;0
33420;Joystick;Right;Horizontal;0;Vertical;0
33440;Joystick;Left;Horizontal;0;Vertical;0
33440;Joystick;Right;Horizontal;0;Vertical;0
33460;Joystick;Left;Horizontal;0;Vertical;0
33460;Joystick;Right;Horizontal;0;Vertical;0
33480;Joystick;Left;Horizontal;0;Vertical;0
33480;Joystick;Right;Horizontal;0;Vertical;0
33500;Joystick;Left;Horizontal;0;Vertical;0
33500;Joystick;Right;Horizontal;0;Vertical;0
33520;Joystick;Left;Horizontal;0;Vertical;0
33520;Joystick;Right;Horizontal;0;Vertical;0
33540;Joystick;Left;Horizontal;0;Vertical;0
33540;Joystick;Right;Horizontal;0;Vertical;0
33560;Joystick;Left;Horizontal;0;Vertical;0
33560;Joystick;Right;Horizontal;0;Vertical;0
33580;Joystick;Left;Horizontal;0;Vertical;0
33580;Joystick;Right;Horizontal;0;Vertical;0
33600;Joystick;Left;Horizontal;0;Vertical;0
33600;Joystick;Right;Horizontal;0;Vertical;0
33620;Joystick;Left;Horizontal;0;Vertical;0
33620;Joystick;Right;Horizontal;0;Vertical;0
33640;Joystick;Left;Horizontal;0;Vertical;0
33640;Joystick;Right;Horizontal;0;Vertical;0
